"tasa_rep_carga","ceneval_analitico","ceneval_matematico","ceneval_lengua","ceneval_esp","tasa_aprob_per_prev","asigMuchas","carrera_IA","carrera_IDeIO","carrera_ILyCS","carrera_II","carrera_IE","carrera_NI","carrera_TS","semestre_Otoño","complejidad_carga5","año_encurso","carga_aprobada","total_recursando","practicante","situacion_Condicionado","situacion_Irregular"
5.11904518439262,1150,1210,1180,1210,0,0,0,0,0,0,1,0,0,0,2,6,1,0,0,0,0
4.564761085383,1090,1090,1030,1000,0,0,0,0,0,0,1,0,0,0,2,6,1,0,0,0,0
7.0735927573239,1090,1090,1030,1000,1,0,0,0,0,0,1,0,0,1,3,6,1,0,0,0,0
9.70502321062745,1090,1090,1030,1000,1,0,0,0,0,0,1,0,0,0,3,7,1,0,1,0,0
3.954802259887,1090,1090,1030,1000,1,0,0,0,0,0,1,0,0,1,1,7,1,0,0,0,0
6.09823983624499,880,1030,1120,940,0,0,0,0,0,0,1,0,0,0,2,6,1,0,0,0,0
5.67164179104478,880,1030,1120,940,1,0,0,0,0,0,1,0,0,1,1,6,1,0,0,0,0
9.04873959024492,1090,1090,1030,1120,0,1,0,0,0,0,1,0,0,0,4,6,1,0,0,0,0
7.79146454562476,1090,1090,1030,1120,1,1,0,0,0,0,1,0,0,1,3,6,1,0,0,0,0
7.75481395043151,1090,1090,1030,1120,1,0,0,0,0,0,1,0,0,0,2,7,1,0,0,0,0
9.35122852837372,1090,1090,1030,1120,1,1,0,0,0,0,1,0,0,1,3,7,1,0,0,0,0
8.65464643531988,1090,1090,1030,1120,1,0,0,0,0,0,1,0,0,0,1,8,1,0,1,0,0
10.1342307545222,1000,1000,1090,970,0,0,0,0,0,0,1,0,0,0,1,6,1,0,1,0,0
4.96746460968734,1150,1000,1090,1030,0,0,0,0,0,0,1,0,0,0,2,6,1,0,0,0,0
4.72928048585726,1000,1030,1120,1060,0,0,0,0,0,0,1,0,0,0,1,6,1,0,0,0,0
3.74692395729263,1270,1120,1240,1240,0,0,0,0,0,0,0,1,0,0,2,6,1,0,0,0,0
6.30012975759878,1030,910,970,1000,0,0,0,0,0,0,1,0,0,0,1,6,0,0,0,0,0
6.43634016550785,1030,910,970,1000,1,0,0,0,0,0,1,0,0,1,3,6,0,1,0,0,1
5.41840492247722,1030,910,970,1000,1,0,0,0,0,0,1,0,0,0,2,7,1,2,0,1,0
6.62943159459988,1030,910,970,1000,1,0,0,0,0,0,1,0,0,1,1,7,0,1,0,0,1
12.8746605354793,1030,910,970,1000,1,0,0,0,0,0,1,0,0,0,1,8,0,1,1,1,0
12.4131737715329,1030,910,970,1000,0,0,0,0,0,0,1,0,0,1,1,8,0,4,1,0,1
14.1146064787355,1030,910,970,1000,0,0,0,0,0,0,1,0,0,0,4,9,1,1,1,1,0
8.00621118012422,1150,1120,1120,1090,0,0,0,0,0,0,0,1,0,1,1,6,0,0,1,0,0
5.14285714285714,1150,1120,1120,1090,1,0,0,0,0,0,0,1,0,0,1,7,1,1,0,1,0
7.51761785921573,1300,1090,1240,1150,0,0,0,0,0,0,0,1,0,0,3,6,1,0,0,0,0
6.20717570128212,1300,1090,1240,1150,1,0,0,0,0,0,0,1,0,1,2,6,1,0,1,0,0
9.45866326096211,1150,1210,1150,1180,0,0,0,0,1,0,0,0,0,0,1,6,0,0,0,0,0
7.83767011974406,1150,1210,1150,1180,1,0,0,0,1,0,0,0,0,1,2,6,0,0,0,0,1
5.81268388460053,1150,1210,1150,1180,0,0,0,0,1,0,0,0,0,0,2,7,1,1,0,1,0
9.92448554871838,1150,1210,1150,1180,1,1,0,0,1,0,0,0,0,1,4,7,1,1,0,0,1
17.9326096535148,1150,1210,1150,1180,1,0,0,0,1,0,0,0,0,0,5,8,0,1,0,0,1
12.992125984252,1150,1210,1150,1180,0.75,0,0,0,1,0,0,0,0,1,1,8,0,1,1,0,1
19.2143482064742,1150,1210,1150,1180,0,0,0,0,1,0,0,0,0,0,1,9,1,1,0,1,0
7.79001081431925,1180,1120,1210,1090,0,0,0,0,0,0,0,1,0,0,1,6,0,0,0,0,0
9.79957205470235,1180,1120,1210,1090,1,0,0,0,0,0,0,1,0,1,1,6,1,1,0,0,1
9.72222222222222,1030,1000,1120,1180,0,0,0,0,0,0,0,0,1,1,1,6,1,0,1,0,0
6.09660583613275,1150,1120,1210,1180,0,0,0,0,0,0,0,1,0,1,1,6,0,0,0,0,0
5.14285714285714,1150,1120,1210,1180,1,0,0,0,0,0,0,1,0,0,1,7,1,0,0,0,1
10.8695652173913,1150,1120,1210,1180,1,0,0,0,0,0,0,1,0,1,1,7,1,0,1,0,0
4.79041916167665,940,1090,1090,1000,0,0,0,0,0,0,0,0,1,0,1,6,1,0,1,0,0
7.90966906723414,1060,1150,1090,1150,0,0,0,0,0,0,0,1,0,0,1,6,1,0,0,0,0
8.29079173404256,1060,1150,1090,1150,1,1,0,0,0,0,0,1,0,1,3,6,0,0,0,0,0
8.23981533776981,1060,1150,1090,1150,1,0,0,0,0,0,0,1,0,1,1,7,1,2,0,0,1
8.66322425032942,1090,1000,1180,1120,0,0,0,0,0,0,0,1,0,0,2,6,1,0,1,0,0
10.3817791026442,1000,1030,1000,1000,0,1,0,0,0,0,0,1,0,0,3,6,0,0,0,0,0
8.01809049730103,1000,1030,1000,1000,1,0,0,0,0,0,0,1,0,1,1,6,0,1,0,0,1
6.40515997412549,1000,1030,1000,1000,1,0,0,0,0,0,0,1,0,0,1,7,0,1,0,1,0
4.32146947762528,1000,1030,1000,1000,1,0,0,0,0,0,0,1,0,1,1,7,1,2,0,1,0
6.96780394387912,1000,1030,1000,1000,1,0,0,0,0,0,0,1,0,0,1,8,1,3,0,0,0
8.20031555437073,1090,1120,1030,970,0,0,0,0,0,0,0,1,0,0,2,6,0,0,0,0,0
15.0370157140125,1090,1120,1030,970,0,0,0,0,0,0,0,1,0,1,1,6,0,0,0,1,0
11.2153094667874,910,940,1060,970,0,0,0,0,0,0,0,1,0,1,3,6,1,0,0,0,0
9.30561603120794,910,940,1060,970,1,0,0,0,0,0,0,1,0,0,1,7,1,0,0,0,0
5.38428240656261,1180,1120,1120,1090,0,0,0,0,0,0,0,1,0,0,1,6,1,0,0,0,0
7.5665871095733,970,1060,1030,1030,0,0,0,0,0,0,0,1,0,0,2,6,1,0,0,0,0
6.08927243955708,970,1060,1030,1030,1,0,0,0,0,0,0,1,0,1,2,6,1,0,0,0,0
7.21159156316491,940,940,1180,1060,0,0,0,0,0,0,0,0,1,0,2,6,1,0,0,0,0
8,940,940,1180,1060,1,0,0,0,0,0,0,0,1,1,1,6,1,0,1,0,0
4.93216114768643,1090,1210,1150,1060,0,0,0,0,0,0,0,0,1,0,2,6,1,0,1,0,0
